XLSTAT 2019.4.2.12345 - ANOVA - Start time: 2020-12-03 at 09:32:26 / End time: 2020-12-03 at 09:32:45 / Microsoft Excel 16.431108,,,,,,,,,,,
Y / Dependent variables: Workbook = frogs.csv / Sheet = frogs / Range = frogs!$A:$A / 3272 rows and 1 column,,,,,,,,,,,
X / Qualitative: Workbook = frogs.csv / Sheet = frogs / Range = 'frogs'!$E:$E / 3272 rows and 1 column,,,,,,,,,,,
Constraints: an=0,,,,,,,,,,,
Confidence interval (%): 95,,,,,,,,,,,
Tolerance: 0.0001,,,,,,,,,,,
Use least squares means: Yes,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Summary statistics (Quantitative data):,,,,,,,,,,,
,,,,,,,,,,,
Variable,Observations,Obs. with missing data,Obs. without missing data,Minimum,Maximum,Mean,Std. deviation,,,,
distance,3272,0,3272,0,220,124,52,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Summary statistics (Qualitative data):,,,,,,,,,,,
,,,,,,,,,,,
Variable,Categories,Counts,Frequencies,%,,,,,,,
Obs353,1,173,136,37,1,1,134,138,47,43,228
Obs354,1,81,136,-55,-1,1,134,138,47,43,228
Obs355,1,73,136,-63,-1,1,134,138,47,43,228
Obs356,1,0,136,-136,-3,1,134,138,47,43,228
Obs357,1,69,80,-11,0,2,76,84,47,-13,172
Obs358,1,52,80,-28,-1,2,76,84,47,-13,172
Obs359,1,44,80,-36,-1,2,76,84,47,-13,172
Obs360,1,67,80,-13,0,2,76,84,47,-13,172
Obs361,1,84,80,5,0,2,76,84,47,-13,172
Obs362,1,178,136,43,1,1,134,138,47,43,228
Obs363,1,147,136,11,0,1,134,138,47,43,228
Obs364,1,126,136,-10,0,1,134,138,47,43,228
Obs365,1,131,136,-5,0,1,134,138,47,43,228
Obs366,1,177,136,41,1,1,134,138,47,43,228
Obs367,1,181,136,45,1,1,134,138,47,43,228
Obs368,1,95,136,-40,-1,1,134,138,47,43,228
Obs369,1,125,136,-11,0,1,134,138,47,43,228
Obs370,1,138,136,2,0,1,134,138,47,43,228
Obs371,1,106,136,-30,-1,1,134,138,47,43,228
Obs372,1,179,136,44,1,1,134,138,47,43,228
Obs373,1,180,136,44,1,1,134,138,47,43,228
Obs374,1,159,136,23,0,1,134,138,47,43,228
Obs375,1,29,136,-106,-2,1,134,138,47,43,228
Obs376,1,122,136,-13,0,1,134,138,47,43,228
Obs377,1,0,136,-136,-3,1,134,138,47,43,228
Obs378,1,53,136,-82,-2,1,134,138,47,43,228
Obs379,1,127,136,-8,0,1,134,138,47,43,228
Obs380,1,148,136,12,0,1,134,138,47,43,228
Obs381,1,98,136,-37,-1,1,134,138,47,43,228
Obs382,1,77,80,-3,0,2,76,84,47,-13,172
Obs383,1,81,80,1,0,2,76,84,47,-13,172
Obs384,1,77,80,-3,0,2,76,84,47,-13,172
Obs385,1,87,80,7,0,2,76,84,47,-13,172
Obs386,1,106,136,-30,-1,1,134,138,47,43,228
Obs387,1,147,136,11,0,1,134,138,47,43,228
Obs388,1,127,136,-9,0,1,134,138,47,43,228
Obs389,1,76,136,-59,-1,1,134,138,47,43,228
Obs390,1,168,136,32,1,1,134,138,47,43,228
Obs391,1,172,136,37,1,1,134,138,47,43,228
Obs392,1,160,136,24,1,1,134,138,47,43,228
Obs393,1,164,136,28,1,1,134,138,47,43,228
Obs394,1,157,80,77,2,2,76,84,47,-13,172
Obs395,1,147,80,67,1,2,76,84,47,-13,172
Obs396,1,136,80,57,1,2,76,84,47,-13,172
Obs397,1,127,80,47,1,2,76,84,47,-13,172
Obs398,1,98,80,19,0,2,76,84,47,-13,172
Obs399,1,86,80,6,0,2,76,84,47,-13,172
Obs400,1,77,80,-2,0,2,76,84,47,-13,172
Obs401,1,163,136,28,1,1,134,138,47,43,228
Obs402,1,173,136,37,1,1,134,138,47,43,228
Obs403,1,178,136,42,1,1,134,138,47,43,228
Obs404,1,173,136,37,1,1,134,138,47,43,228
Obs405,1,141,136,5,0,1,134,138,47,43,228
Obs406,1,174,136,38,1,1,134,138,47,43,228
Obs407,1,164,136,28,1,1,134,138,47,43,228
Obs408,1,165,136,29,1,1,134,138,47,43,228
Obs409,1,103,136,-33,-1,1,134,138,47,43,228
Obs410,1,165,136,29,1,1,134,138,47,43,228
Obs411,1,154,136,18,0,1,134,138,47,43,228
Obs412,1,84,80,4,0,2,76,84,47,-13,172
Obs413,1,52,80,-27,-1,2,76,84,47,-13,172
Obs414,1,69,80,-10,0,2,76,84,47,-13,172
Obs415,1,56,80,-24,-1,2,76,84,47,-13,172
Obs416,1,183,136,48,1,1,134,138,47,43,228
Obs417,1,153,136,17,0,1,134,138,47,43,228
Obs418,1,153,136,18,0,1,134,138,47,43,228
Obs419,1,175,136,39,1,1,134,138,47,43,228
Obs420,1,187,136,52,1,1,134,138,47,43,228
Obs421,1,173,136,38,1,1,134,138,47,43,228
Obs422,1,183,136,47,1,1,134,138,47,43,228
Obs423,1,153,136,17,0,1,134,138,47,43,228
Obs424,1,81,80,1,0,2,76,84,47,-13,172
Obs425,1,65,80,-14,0,2,76,84,47,-13,172
Obs426,1,123,80,43,1,2,76,84,47,-13,172
Obs427,1,118,80,38,1,2,76,84,47,-13,172
Obs428,1,110,80,30,1,2,76,84,47,-13,172
Obs429,1,114,80,34,1,2,76,84,47,-13,172
Obs430,1,116,80,36,1,2,76,84,47,-13,172
Obs431,1,118,80,38,1,2,76,84,47,-13,172
Obs432,1,115,80,35,1,2,76,84,47,-13,172
Obs433,1,113,80,33,1,2,76,84,47,-13,172
Obs434,1,100,80,20,0,2,76,84,47,-13,172
Obs435,1,109,80,30,1,2,76,84,47,-13,172
Obs436,1,169,136,33,1,1,134,138,47,43,228
Obs437,1,132,136,-4,0,1,134,138,47,43,228
Obs438,1,146,136,10,0,1,134,138,47,43,228
Obs439,1,51,136,-85,-2,1,134,138,47,43,228
Obs440,1,0,136,-136,-3,1,134,138,47,43,228
Obs441,1,0,136,-136,-3,1,134,138,47,43,228
Obs442,1,50,80,-30,-1,2,76,84,47,-13,172
Obs443,1,100,80,20,0,2,76,84,47,-13,172
Obs444,1,92,80,12,0,2,76,84,47,-13,172
Obs445,1,78,80,-2,0,2,76,84,47,-13,172
Obs446,1,85,80,5,0,2,76,84,47,-13,172
Obs447,1,85,80,5,0,2,76,84,47,-13,172
Obs448,1,178,136,42,1,1,134,138,47,43,228
Obs449,1,156,136,20,0,1,134,138,47,43,228
Obs450,1,129,136,-7,0,1,134,138,47,43,228
Obs451,1,144,136,8,0,1,134,138,47,43,228
Obs452,1,0,136,-136,-3,1,134,138,47,43,228
Obs453,1,0,136,-136,-3,1,134,138,47,43,228
Obs454,1,80,80,1,0,2,76,84,47,-13,172
Obs455,1,101,80,21,0,2,76,84,47,-13,172
Obs456,1,157,136,21,0,1,134,138,47,43,228
Obs457,1,141,136,5,0,1,134,138,47,43,228
Obs458,1,157,136,21,0,1,134,138,47,43,228
Obs459,1,160,136,24,1,1,134,138,47,43,228
Obs460,1,160,136,24,1,1,134,138,47,43,228
Obs461,1,155,136,19,0,1,134,138,47,43,228
Obs462,1,198,136,63,1,1,134,138,47,43,228
Obs463,1,172,136,36,1,1,134,138,47,43,228
Obs464,1,163,136,27,1,1,134,138,47,43,228
Obs465,1,133,136,-3,0,1,134,138,47,43,228
Obs466,1,155,136,19,0,1,134,138,47,43,228
Obs467,1,149,136,14,0,1,134,138,47,43,228
Obs468,1,111,136,-25,-1,1,134,138,47,43,228
Obs469,1,163,136,27,1,1,134,138,47,43,228
Obs470,1,167,136,31,1,1,134,138,47,43,228
Obs471,1,146,136,10,0,1,134,138,47,43,228
Obs472,1,108,136,-28,-1,1,134,138,47,43,228
Obs473,1,161,136,25,1,1,134,138,47,43,228
Obs474,1,173,136,37,1,1,134,138,47,43,228
Obs475,1,173,136,37,1,1,134,138,47,43,228
Obs476,1,52,80,-28,-1,2,76,84,47,-13,172
Obs477,1,35,80,-45,-1,2,76,84,47,-13,172
Obs478,1,34,80,-46,-1,2,76,84,47,-13,172
Obs479,1,34,80,-45,-1,2,76,84,47,-13,172
Obs480,1,66,80,-14,0,2,76,84,47,-13,172
Obs481,1,181,136,45,1,1,134,138,47,43,228
Obs482,1,165,136,29,1,1,134,138,47,43,228
Obs483,1,147,136,11,0,1,134,138,47,43,228
Obs484,1,130,136,-6,0,1,134,138,47,43,228
Obs485,1,161,136,25,1,1,134,138,47,43,228
Obs486,1,172,136,36,1,1,134,138,47,43,228
Obs487,1,191,136,55,1,1,134,138,47,43,228
Obs488,1,174,136,38,1,1,134,138,47,43,228
Obs489,1,188,136,52,1,1,134,138,47,43,228
Obs490,1,164,136,28,1,1,134,138,47,43,228
Obs491,1,167,136,31,1,1,134,138,47,43,228
Obs492,1,129,136,-7,0,1,134,138,47,43,228
Obs493,1,114,136,-22,0,1,134,138,47,43,228
Obs494,1,98,136,-38,-1,1,134,138,47,43,228
Obs495,1,129,80,50,1,2,76,84,47,-13,172
Obs496,1,137,80,58,1,2,76,84,47,-13,172
Obs497,1,129,80,49,1,2,76,84,47,-13,172
Obs498,1,119,80,39,1,2,76,84,47,-13,172
Obs499,1,192,136,56,1,1,134,138,47,43,228
Obs500,1,180,136,44,1,1,134,138,47,43,228
Obs501,1,153,136,17,0,1,134,138,47,43,228
Obs502,1,173,136,37,1,1,134,138,47,43,228
Obs503,1,182,136,46,1,1,134,138,47,43,228
Obs504,1,166,136,30,1,1,134,138,47,43,228
Obs505,1,116,136,-20,0,1,134,138,47,43,228
Obs506,1,147,136,11,0,1,134,138,47,43,228
Obs507,1,98,136,-38,-1,1,134,138,47,43,228
Obs508,1,176,136,40,1,1,134,138,47,43,228
Obs509,1,199,136,63,1,1,134,138,47,43,228
Obs510,1,197,136,61,1,1,134,138,47,43,228
Obs511,1,160,136,24,1,1,134,138,47,43,228
Obs512,1,146,136,10,0,1,134,138,47,43,228
Obs513,1,125,136,-11,0,1,134,138,47,43,228
Obs514,1,160,136,25,1,1,134,138,47,43,228
Obs515,1,131,136,-5,0,1,134,138,47,43,228
Obs516,1,202,136,66,1,1,134,138,47,43,228
Obs517,1,149,136,13,0,1,134,138,47,43,228
Obs518,1,203,136,67,1,1,134,138,47,43,228
Obs519,1,179,136,43,1,1,134,138,47,43,228
Obs520,1,160,136,24,1,1,134,138,47,43,228
Obs521,1,169,136,33,1,1,134,138,47,43,228
Obs522,1,163,136,28,1,1,134,138,47,43,228
Obs523,1,143,136,7,0,1,134,138,47,43,228
Obs524,1,109,136,-26,-1,1,134,138,47,43,228
Obs525,1,86,98,-13,0,5,88,108,47,5,191
Obs526,1,134,98,36,1,5,88,108,47,5,191
Obs527,1,145,98,47,1,5,88,108,47,5,191
Obs528,1,118,136,-18,0,1,134,138,47,43,228
Obs529,1,124,136,-12,0,1,134,138,47,43,228
Obs530,1,175,136,39,1,1,134,138,47,43,228
Obs531,1,146,136,10,0,1,134,138,47,43,228
Obs532,1,188,136,52,1,1,134,138,47,43,228
Obs533,1,0,136,-136,-3,1,134,138,47,43,228
Obs534,1,57,80,-23,0,2,76,84,47,-13,172
Obs535,1,157,80,77,2,2,76,84,47,-13,172
Obs536,1,122,80,42,1,2,76,84,47,-13,172
Obs537,1,110,80,30,1,2,76,84,47,-13,172
Obs538,1,187,136,51,1,1,134,138,47,43,228
Obs539,1,189,136,53,1,1,134,138,47,43,228
Obs540,1,189,136,53,1,1,134,138,47,43,228
Obs541,1,142,136,7,0,1,134,138,47,43,228
Obs542,1,124,136,-12,0,1,134,138,47,43,228
Obs543,1,138,136,2,0,1,134,138,47,43,228
Obs544,1,130,136,-6,0,1,134,138,47,43,228
Obs545,1,173,136,38,1,1,134,138,47,43,228
Obs546,1,187,136,51,1,1,134,138,47,43,228
Obs547,1,166,136,30,1,1,134,138,47,43,228
Obs548,1,139,136,3,0,1,134,138,47,43,228
Obs549,1,129,136,-7,0,1,134,138,47,43,228
Obs550,1,121,136,-15,0,1,134,138,47,43,228
Obs551,1,121,136,-15,0,1,134,138,47,43,228
Obs552,1,122,136,-14,0,1,134,138,47,43,228
Obs553,1,105,136,-31,-1,1,134,138,47,43,228
Obs554,1,75,136,-61,-1,1,134,138,47,43,228
Obs555,1,46,136,-90,-2,1,134,138,47,43,228
Obs556,1,45,136,-91,-2,1,134,138,47,43,228
Obs557,1,168,136,32,1,1,134,138,47,43,228
Obs558,1,126,136,-10,0,1,134,138,47,43,228
Obs559,1,38,136,-98,-2,1,134,138,47,43,228
Obs560,1,0,136,-136,-3,1,134,138,47,43,228
Obs561,1,183,136,47,1,1,134,138,47,43,228
Obs562,1,199,136,64,1,1,134,138,47,43,228
Obs563,1,177,136,41,1,1,134,138,47,43,228
Obs564,1,161,136,26,1,1,134,138,47,43,228
Obs565,1,166,136,31,1,1,134,138,47,43,228
Obs566,1,194,136,58,1,1,134,138,47,43,228
Obs567,1,160,136,24,1,1,134,138,47,43,228
Obs568,1,157,136,21,0,1,134,138,47,43,228
Obs569,1,112,136,-24,-1,1,134,138,47,43,228
Obs570,1,154,136,19,0,1,134,138,47,43,228
Obs571,1,0,136,-136,-3,1,134,138,47,43,228
Obs572,1,171,136,35,1,1,134,138,47,43,228
Obs573,1,83,136,-52,-1,1,134,138,47,43,228
Obs574,1,0,136,-136,-3,1,134,138,47,43,228
Obs575,1,169,136,33,1,1,134,138,47,43,228
Obs576,1,138,136,2,0,1,134,138,47,43,228
Obs577,1,168,136,32,1,1,134,138,47,43,228
Obs578,1,165,136,29,1,1,134,138,47,43,228
Obs579,1,155,136,19,0,1,134,138,47,43,228
Obs580,1,120,136,-15,0,1,134,138,47,43,228
Obs581,1,50,136,-86,-2,1,134,138,47,43,228
Obs582,1,89,136,-47,-1,1,134,138,47,43,228
Obs583,1,74,136,-62,-1,1,134,138,47,43,228
Obs584,1,182,136,46,1,1,134,138,47,43,228
Obs585,1,167,136,31,1,1,134,138,47,43,228
Obs586,1,170,136,34,1,1,134,138,47,43,228
Obs587,1,169,136,34,1,1,134,138,47,43,228
Obs588,1,214,136,78,2,1,134,138,47,43,228
Obs589,1,196,136,60,1,1,134,138,47,43,228
Obs590,1,186,136,50,1,1,134,138,47,43,228
Obs591,1,168,136,32,1,1,134,138,47,43,228
Obs592,1,171,136,35,1,1,134,138,47,43,228
Obs593,1,127,136,-9,0,1,134,138,47,43,228
Obs594,1,162,136,26,1,1,134,138,47,43,228
Obs595,1,178,136,42,1,1,134,138,47,43,228
Obs596,1,156,136,20,0,1,134,138,47,43,228
Obs597,1,87,136,-48,-1,1,134,138,47,43,228
Obs598,1,116,136,-20,0,1,134,138,47,43,228
Obs599,1,171,136,35,1,1,134,138,47,43,228
Obs600,1,170,136,34,1,1,134,138,47,43,228
Obs601,1,178,136,43,1,1,134,138,47,43,228
Obs602,1,91,136,-44,-1,1,134,138,47,43,228
Obs603,1,94,136,-42,-1,1,134,138,47,43,228
Obs604,1,0,136,-136,-3,1,134,138,47,43,228
Obs605,1,161,136,25,1,1,134,138,47,43,228
Obs606,1,130,136,-6,0,1,134,138,47,43,228
Obs607,1,145,136,9,0,1,134,138,47,43,228
Obs608,1,94,136,-41,-1,1,134,138,47,43,228
Obs609,1,70,136,-66,-1,1,134,138,47,43,228
Obs610,1,82,136,-53,-1,1,134,138,47,43,228
Obs611,1,57,136,-79,-2,1,134,138,47,43,228
Obs612,1,154,136,18,0,1,134,138,47,43,228
Obs613,1,172,136,36,1,1,134,138,47,43,228
Obs614,1,150,136,14,0,1,134,138,47,43,228
Obs615,1,145,136,9,0,1,134,138,47,43,228
Obs616,1,39,136,-97,-2,1,134,138,47,43,228
Obs617,1,152,136,16,0,1,134,138,47,43,228
Obs618,1,159,136,23,0,1,134,138,47,43,228
Obs619,1,0,136,-136,-3,1,134,138,47,43,228
Obs620,1,60,136,-75,-2,1,134,138,47,43,228
Obs621,1,0,136,-136,-3,1,134,138,47,43,228
Obs622,1,0,136,-136,-3,1,134,138,47,43,228
Obs623,1,59,136,-76,-2,1,134,138,47,43,228
Obs624,1,106,136,-30,-1,1,134,138,47,43,228
Obs625,1,109,136,-26,-1,1,134,138,47,43,228
Obs626,1,160,136,24,1,1,134,138,47,43,228
Obs627,1,122,136,-14,0,1,134,138,47,43,228
Obs628,1,135,136,0,0,1,134,138,47,43,228
Obs629,1,129,136,-7,0,1,134,138,47,43,228
Obs630,1,146,136,10,0,1,134,138,47,43,228
Obs631,1,161,136,25,1,1,134,138,47,43,228
Obs632,1,168,136,32,1,1,134,138,47,43,228
Obs633,1,132,136,-3,0,1,134,138,47,43,228
Obs634,1,121,136,-15,0,1,134,138,47,43,228
Obs635,1,139,136,4,0,1,134,138,47,43,228
Obs636,1,48,136,-88,-2,1,134,138,47,43,228
Obs637,1,0,136,-136,-3,1,134,138,47,43,228
Obs638,1,0,136,-136,-3,1,134,138,47,43,228
Obs639,1,114,136,-21,0,1,134,138,47,43,228
Obs640,1,156,136,20,0,1,134,138,47,43,228
Obs641,1,155,136,19,0,1,134,138,47,43,228
Obs642,1,133,136,-3,0,1,134,138,47,43,228
Obs643,1,143,136,7,0,1,134,138,47,43,228
Obs644,1,169,136,33,1,1,134,138,47,43,228
Obs645,1,171,136,35,1,1,134,138,47,43,228
Obs646,1,140,136,4,0,1,134,138,47,43,228
Obs647,1,148,136,12,0,1,134,138,47,43,228
Obs648,1,130,136,-5,0,1,134,138,47,43,228
Obs649,1,180,136,44,1,1,134,138,47,43,228
Obs650,1,164,136,28,1,1,134,138,47,43,228
Obs651,1,164,136,28,1,1,134,138,47,43,228
Obs652,1,145,136,9,0,1,134,138,47,43,228
Obs653,1,158,136,22,0,1,134,138,47,43,228
Obs654,1,155,136,19,0,1,134,138,47,43,228
Obs655,1,159,136,23,0,1,134,138,47,43,228
Obs656,1,161,136,26,1,1,134,138,47,43,228
Obs657,1,172,136,36,1,1,134,138,47,43,228
Obs658,1,126,136,-10,0,1,134,138,47,43,228
Obs659,1,111,136,-25,-1,1,134,138,47,43,228
Obs660,1,141,136,5,0,1,134,138,47,43,228
Obs661,1,139,136,3,0,1,134,138,47,43,228
Obs662,1,136,136,0,0,1,134,138,47,43,228
Obs663,1,166,136,30,1,1,134,138,47,43,228
Obs664,1,181,136,45,1,1,134,138,47,43,228
Obs665,1,184,136,48,1,1,134,138,47,43,228
Obs666,1,157,136,21,0,1,134,138,47,43,228
Obs667,1,142,136,6,0,1,134,138,47,43,228
Obs668,1,132,136,-4,0,1,134,138,47,43,228
Obs669,1,124,136,-12,0,1,134,138,47,43,228
Obs670,1,105,136,-31,-1,1,134,138,47,43,228
Obs671,1,115,136,-21,0,1,134,138,47,43,228
Obs672,1,175,136,39,1,1,134,138,47,43,228
Obs673,1,178,136,42,1,1,134,138,47,43,228
Obs674,1,147,136,11,0,1,134,138,47,43,228
Obs675,1,184,136,48,1,1,134,138,47,43,228
Obs676,1,181,136,45,1,1,134,138,47,43,228
Obs677,1,167,136,32,1,1,134,138,47,43,228
Obs678,1,156,136,20,0,1,134,138,47,43,228
Obs679,1,74,136,-62,-1,1,134,138,47,43,228
Obs680,1,112,136,-24,-1,1,134,138,47,43,228
Obs681,1,126,136,-10,0,1,134,138,47,43,228
Obs682,1,139,136,3,0,1,134,138,47,43,228
Obs683,1,157,136,22,0,1,134,138,47,43,228
Obs684,1,105,136,-31,-1,1,134,138,47,43,228
Obs685,1,141,136,5,0,1,134,138,47,43,228
Obs686,1,162,136,26,1,1,134,138,47,43,228
Obs687,1,141,136,5,0,1,134,138,47,43,228
Obs688,1,182,136,46,1,1,134,138,47,43,228
Obs689,1,84,136,-52,-1,1,134,138,47,43,228
Obs690,1,68,136,-68,-1,1,134,138,47,43,228
Obs691,1,100,136,-36,-1,1,134,138,47,43,228
Obs692,1,97,136,-39,-1,1,134,138,47,43,228
Obs693,1,150,136,14,0,1,134,138,47,43,228
Obs694,1,163,136,27,1,1,134,138,47,43,228
Obs695,1,184,136,48,1,1,134,138,47,43,228
Obs696,1,158,136,22,0,1,134,138,47,43,228
Obs697,1,171,136,35,1,1,134,138,47,43,228
Obs698,1,163,136,28,1,1,134,138,47,43,228
Obs699,1,193,136,57,1,1,134,138,47,43,228
Obs700,1,169,136,33,1,1,134,138,47,43,228
Obs701,1,85,136,-51,-1,1,134,138,47,43,228
Obs702,1,117,136,-18,0,1,134,138,47,43,228
Obs703,1,118,136,-17,0,1,134,138,47,43,228
Obs704,1,53,136,-83,-2,1,134,138,47,43,228
Obs705,1,173,136,37,1,1,134,138,47,43,228
Obs706,1,173,136,37,1,1,134,138,47,43,228
Obs707,1,190,136,54,1,1,134,138,47,43,228
Obs708,1,183,136,47,1,1,134,138,47,43,228
Obs709,1,133,136,-3,0,1,134,138,47,43,228
Obs710,1,147,136,12,0,1,134,138,47,43,228
Obs711,1,141,136,5,0,1,134,138,47,43,228
Obs712,1,46,136,-90,-2,1,134,138,47,43,228
Obs713,1,187,136,51,1,1,134,138,47,43,228
Obs714,1,102,136,-34,-1,1,134,138,47,43,228
Obs715,1,100,136,-35,-1,1,134,138,47,43,228
Obs716,1,102,136,-34,-1,1,134,138,47,43,228
Obs717,1,105,136,-31,-1,1,134,138,47,43,228
Obs718,1,143,136,8,0,1,134,138,47,43,228
Obs719,1,125,136,-11,0,1,134,138,47,43,228
Obs720,1,143,136,7,0,1,134,138,47,43,228
Obs721,1,142,136,7,0,1,134,138,47,43,228
Obs722,1,144,136,8,0,1,134,138,47,43,228
Obs723,1,138,136,2,0,1,134,138,47,43,228
Obs724,1,161,136,25,1,1,134,138,47,43,228
Obs725,1,154,136,19,0,1,134,138,47,43,228
Obs726,1,162,136,26,1,1,134,138,47,43,228
Obs727,1,149,136,14,0,1,134,138,47,43,228
Obs728,1,179,136,43,1,1,134,138,47,43,228
Obs729,1,170,136,35,1,1,134,138,47,43,228
Obs730,1,157,136,22,0,1,134,138,47,43,228
Obs731,1,164,136,28,1,1,134,138,47,43,228
Obs732,1,150,136,14,0,1,134,138,47,43,228
Obs733,1,178,136,42,1,1,134,138,47,43,228
Obs734,1,168,136,32,1,1,134,138,47,43,228
Obs735,1,140,136,4,0,1,134,138,47,43,228
Obs736,1,116,136,-20,0,1,134,138,47,43,228
Obs737,1,123,136,-13,0,1,134,138,47,43,228
Obs738,1,126,136,-10,0,1,134,138,47,43,228
Obs739,1,185,136,49,1,1,134,138,47,43,228
Obs740,1,171,136,36,1,1,134,138,47,43,228
Obs741,1,148,136,12,0,1,134,138,47,43,228
Obs742,1,155,136,20,0,1,134,138,47,43,228
Obs743,1,172,136,37,1,1,134,138,47,43,228
Obs744,1,156,136,20,0,1,134,138,47,43,228
Obs745,1,160,136,25,1,1,134,138,47,43,228
Obs746,1,139,136,3,0,1,134,138,47,43,228
Obs747,1,116,136,-20,0,1,134,138,47,43,228
Obs748,1,169,136,33,1,1,134,138,47,43,228
Obs749,1,166,136,30,1,1,134,138,47,43,228
Obs750,1,196,136,60,1,1,134,138,47,43,228
Obs751,1,208,136,73,2,1,134,138,47,43,228
Obs752,1,220,136,84,2,1,134,138,47,43,228
Obs753,1,183,136,48,1,1,134,138,47,43,228
Obs754,1,149,136,13,0,1,134,138,47,43,228
Obs755,1,79,136,-57,-1,1,134,138,47,43,228
Obs756,1,79,136,-57,-1,1,134,138,47,43,228
Obs757,1,141,136,5,0,1,134,138,47,43,228
Obs758,1,141,136,6,0,1,134,138,47,43,228
Obs759,1,36,136,-100,-2,1,134,138,47,43,228
Obs760,1,39,136,-97,-2,1,134,138,47,43,228
Obs761,1,84,136,-52,-1,1,134,138,47,43,228
Obs762,1,0,136,-136,-3,1,134,138,47,43,228
Obs763,1,0,136,-136,-3,1,134,138,47,43,228
Obs764,1,30,136,-105,-2,1,134,138,47,43,228
Obs765,1,0,136,-136,-3,1,134,138,47,43,228
Obs766,1,0,136,-136,-3,1,134,138,47,43,228
Obs767,1,123,136,-12,0,1,134,138,47,43,228
Obs768,1,168,136,32,1,1,134,138,47,43,228
Obs769,1,146,136,11,0,1,134,138,47,43,228
Obs770,1,146,136,10,0,1,134,138,47,43,228
Obs771,1,155,136,19,0,1,134,138,47,43,228
Obs772,1,150,136,14,0,1,134,138,47,43,228
Obs773,1,138,136,2,0,1,134,138,47,43,228
Obs774,1,188,136,52,1,1,134,138,47,43,228
Obs775,1,114,136,-22,0,1,134,138,47,43,228
Obs776,1,138,136,2,0,1,134,138,47,43,228
Obs777,1,138,136,2,0,1,134,138,47,43,228
Obs778,1,150,136,14,0,1,134,138,47,43,228
Obs779,1,146,136,10,0,1,134,138,47,43,228
Obs780,1,172,136,36,1,1,134,138,47,43,228
Obs781,1,163,136,27,1,1,134,138,47,43,228
Obs782,1,106,136,-30,-1,1,134,138,47,43,228
Obs783,1,149,136,13,0,1,134,138,47,43,228
Obs784,1,186,136,50,1,1,134,138,47,43,228
Obs785,1,157,136,21,0,1,134,138,47,43,228
Obs786,1,163,136,27,1,1,134,138,47,43,228
Obs787,1,160,136,24,1,1,134,138,47,43,228
Obs788,1,155,136,19,0,1,134,138,47,43,228
Obs789,1,199,136,63,1,1,134,138,47,43,228
Obs790,1,119,136,-17,0,1,134,138,47,43,228
Obs791,1,127,136,-9,0,1,134,138,47,43,228
Obs792,1,97,136,-39,-1,1,134,138,47,43,228
Obs793,1,130,136,-6,0,1,134,138,47,43,228
Obs794,1,112,136,-24,-1,1,134,138,47,43,228
Obs795,1,157,136,21,0,1,134,138,47,43,228
Obs796,1,160,136,24,1,1,134,138,47,43,228
Obs797,1,162,136,26,1,1,134,138,47,43,228
Obs798,1,152,136,16,0,1,134,138,47,43,228
Obs799,1,109,136,-27,-1,1,134,138,47,43,228
Obs800,1,82,136,-54,-1,1,134,138,47,43,228
Obs801,1,108,136,-28,-1,1,134,138,47,43,228
Obs802,1,150,136,14,0,1,134,138,47,43,228
Obs803,1,146,136,10,0,1,134,138,47,43,228
Obs804,1,155,136,19,0,1,134,138,47,43,228
Obs805,1,166,136,31,1,1,134,138,47,43,228
Obs806,1,171,136,35,1,1,134,138,47,43,228
Obs807,1,164,136,28,1,1,134,138,47,43,228
Obs808,1,165,136,29,1,1,134,138,47,43,228
Obs809,1,88,136,-48,-1,1,134,138,47,43,228
Obs810,1,155,136,19,0,1,134,138,47,43,228
Obs811,1,126,136,-10,0,1,134,138,47,43,228
Obs812,1,167,136,31,1,1,134,138,47,43,228
Obs813,1,160,136,24,1,1,134,138,47,43,228
Obs814,1,188,136,52,1,1,134,138,47,43,228
Obs815,1,189,136,53,1,1,134,138,47,43,228
Obs816,1,168,136,32,1,1,134,138,47,43,228
Obs817,1,175,136,39,1,1,134,138,47,43,228
Obs818,1,157,136,21,0,1,134,138,47,43,228
Obs819,1,112,136,-23,0,1,134,138,47,43,228
Obs820,1,122,136,-14,0,1,134,138,47,43,228
Obs821,1,152,136,16,0,1,134,138,47,43,228
Obs822,1,158,136,22,0,1,134,138,47,43,228
Obs823,1,139,136,4,0,1,134,138,47,43,228
Obs824,1,172,136,36,1,1,134,138,47,43,228
Obs825,1,155,136,20,0,1,134,138,47,43,228
Obs826,1,154,136,18,0,1,134,138,47,43,228
Obs827,1,180,136,44,1,1,134,138,47,43,228
Obs828,1,178,136,42,1,1,134,138,47,43,228
Obs829,1,166,136,30,1,1,134,138,47,43,228
Obs830,1,185,136,50,1,1,134,138,47,43,228
Obs831,1,158,136,22,0,1,134,138,47,43,228
Obs832,1,161,136,25,1,1,134,138,47,43,228
Obs833,1,170,136,34,1,1,134,138,47,43,228
Obs834,1,33,136,-102,-2,1,134,138,47,43,228
Obs835,1,0,136,-136,-3,1,134,138,47,43,228
Obs836,1,0,136,-136,-3,1,134,138,47,43,228
Obs837,1,93,136,-43,-1,1,134,138,47,43,228
